src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
"Tama na yang gimmick nyo . Nililihis nyo sa nakaw na yaman at tax evasion . Alam naman ng marami na drug addict si Bongbong Narcos . Aminado naman siya although rehabilitated na daw , pareho lang nung ibang na tukhang di ba ?","tama na yang gimmick nyo . nililihis nyo sa nakaw na yaman at tax evasion . alam naman ng marami na drug addict si bongbong narcos . aminado naman siya although rehabilitated na daw , pareho lang nung ibang na tukhang di ba ?",37.7,0.9,9.0,False,True
"Pero iba ung epekto ng sb19 . its rlly the timi den kung kailan sila pumasok sa buhay ko uli and also theyre filos . They struggle the same shit i struggle with now . Ung mga kinukwento nila sa interviews nila , mga jokes nila , gets na gets ko kasi same culture.+","pero iba ung epekto ng sb19 . its rlly the timing den kung kailan sila pumasok sa buhay ko uli and also theyre filos . they struggle the same shit i struggle with now . ung mga kinukwento nila sa interviews nila , mga jokes nila , gets na gets ko kasi same culture .",40.7,0.9,9.0,True,True
"Pero iba ung epekto ng sb19 . its rlly the timing den kung kailan sila pumasok sa buhay ko uli and also theyre filos . They struggle the same shit i struggle with now . Ung mga kinukwento nila sa interviews nila , mga jokes nila , gets na gets ko kasi same culture.+","pero iba ung epekto ng sb19 . its rlly the timing den kung kailan sila pumasok sa buhay ko uli and also theyre filos . they struggle the same shit i struggle with now . ung mga kinukwento nila sa interviews nila , mga jokes nila , gets na gets ko kasi same culture .",40.7,0.9,9.0,False,True
Jusko Di BA na briefing si Angie kagabi ate Dizon Yung Tayo nila doc ? Haha # DeannaWong | Deanna Wong,jusko di ba na briefing si angie kagabi ate dizon yung tayo nila doc ? haha deanna wong .,30.8,0.6,9.0,False,True
"bilang concern sa mahal nating BBM Meron naglalabasang form at naniningil sila 200 pesos para sa ATM daw , paki explain po Sir @bongbongmarcos paki inform po if legit ito ? dahil ayaw ko po masira ang SOON TO BE PRESIDENT BBM natin ✌ ️<3 # BBMSARA2022 pctto :","bilang concern sa mahal nating bbm meron naglalabasang form at naniningil sila 200 pesos para sa atm daw , paki explain po sir paki inform po if legit ito ? dahil ayaw ko po masira ang soon to be president bbm natin3 pctto :",39.2,0.9,9.0,False,True
@geebee_109 to me : Ano kakainin ko ? Asan ang link ? Ano oras yan ? Message mo ako pag umpisa na ? Bagay ba ang dress ? Anong model ng iphone bilhin ko ? Magkano at ano features niyan ? Eh yung apple watch ? Malinaw ba ang pagkakapicture ko sa sarili ko ? Actually dame pa 😂,to me : ano kakainin ko ? asan ang link ? ano oras yan ? message mo ako pag umpisa na ? bagay ba ang dress ? anong model ng iphone bilhin ko ? magkano at ano features niyan ? eh yung apple watch ? malinaw ba ang pagkakapicture ko sa sarili ko ? actually dame pa .,42.2,0.9,9.0,False,True
"HAHAHAH , parang maypasabog nga ang fans ni kyle hindi gumagalaw yung numbers of vote nya . no one knows talaga sino ang maliligtas . pero BBS ALEXA , BBS ANJI and BBS KYLE .","hahahah , parang maypasabog nga ang fans ni kyle hindi gumagalaw yung numbers of vote nya . no one knows talaga sino ang maliligtas . pero bbs alexa , bbs anji and bbs kyle .",35.0,0.9,9.0,False,True
"Buong buhay ni Marem , si achilles yung pinangarap niya . Kaya napagtanto kong kailangan nilang magkabalikan para maghilom sa nakaraan . Lalo na’t hindi naman nila kasalanan kung bakit sila naghiwalay","buong buhay ni marem , si achilles yung pinangarap niya . kaya napagtanto kong kailangan nilang magkabalikan para maghilom sa nakaraan . lalo nat hindi naman nila kasalanan kung bakit sila naghiwalay .",34.1,0.9,9.0,False,True
"Totoo ! Parang si Pablo din . It hits different pag sya ang nagsulat ng so nila . 🤧 🤟 💕 As A TIN , makikita mo agad ung tatak Stell sa choreo , at tatak Pablo sa lyrics . Di ba ? Di ba ? TCS1utang BDL 83D # Bazinga_SB19 @SB19Official # SB19","totoo ! parang si pablo din . it hits different pag siya ang nagsulat ng song nila . as a tin , makikita mo agad ung tatak stell sa choreo , at tatak pablo sa lyrics . di ba ? di ba ? tcs1utang bdl 83d .",40.7,0.9,9.0,True,True
"Presidential bet Bongbong Marcos says he has undergone a drug test , submitted results to PDEA following blind item of President Duterte on an alleged cocaine user amo presidential candidates # BilangPilipino2022 | @edupunay","bet bongbong marcos says he has undergone a drug test , submitted results to pdea following blind item of president duterte on an alleged cocaine user among candidates .",34.7,0.8,9.0,True,True
"Eclesiastes 1:18 para sa kung saan ang moch karunungan ay , mayroon ding malaking trauile & disquietnes : & ang higit pang kaalaman ng isang tao ay may , ang higit pa ay hys care .","eclesiastes 1:18 para sa kung saan ang moch karunungan ay , mayroon ding malaking trauile disquietnes : ang higit pang kaalaman ng isang tao ay may , ang higit pa ay hys care .",35.3,1.0,9.0,False,True
"HALA HAHHAHA PARANG KOPI DATE LANG NATIN YAN , DATE LANG TAWAG KO 😆 TRY NGA NATEN THIS WEEKEND , BUKAS TIGNAN KO SCHED","hala hahhaha parang kopi date lang natin yan , date lang tawag ko try nga naten this weekend , bukas tignan ko sched .",31.7,0.6,9.0,False,True
"Presidential bet Bongbong Marcos says he has undergone a drug test , submitted results to PDEA following blind item of President Duterte on an alleged cocaine user among presidential candidates # BilangPilipino2022 | @edupunay","bet bongbong marcos says he has undergone a drug test , submitted results to pdea following blind item of president duterte on an alleged cocaine user among candidates .",34.7,0.8,9.0,False,True
it  s so good . and it makes me think na what if nabuhay ako sa panahon ng pananakop ng mga amerikano ? hindi ko siguro kinaya . hays ! ! grabe yung mga dinanas ng mga pilipino noon para sa kalayaan ng pilipinas .. nakakalungkot . ang sakit sa puso .,it  s so good . and it makes me think na what if nabuhay ako sa panahon ng pananakop ng mga amerikano ? hindi ko siguro kinaya . hays ! ! grabe yung mga dinanas ng mga pilipino noon para sa kalayaan ng pilipinas .. nakakalungkot . ang sakit sa puso .,42.1,0.9,9.0,False,True
Wait di ba si Kang Sora yung partner ni papi sa warm and cozy ? Halaaaaa lahat ng nakaka - partner ni papi kinakasal naaaaa ! ! Susunod na ba ? 🤡 😆,wait di ba si kang sora yung partner ni papi sa warm and cozy ? halaaaaa lahat ng nakaka - partner ni papi kinakasal naaaaa ! ! susunod na ba ?,34.4,0.9,9.0,False,True
"We will move forward na 🙂 thankyou and i know nasaktan din namin kayo sa mga salitang binitawan namin , pero i want to clarify na its just a word and we didn t meant it im so sorry , God knows how i feel right now , nung inistalk ko kayo 🥺 pero sabi ko nga ok lang un","we will move forward na thankyou and i know nasaktan din namin kayo sa mga salitang binitawan namin , pero i want to clarify na its just a word and we didn t meant it im so sorry , god knows how i feel right now , nung inistalk ko kayo pero sabi ko nga ok lang un .",42.5,0.9,9.0,False,True
"We will move forward na 🙂 thankyou and i know nasaktan din namin kayo sa mga salita binitawan namin , pero i want to clarify na its just a word and we didn t meant it im so sorry , God knows how i feel right now , nung inistalk ko kayo 🥺 pero sabi ko nga ok lang un","we will move forward na thankyou and i know nasaktan din namin kayo sa mga salitang binitawan namin , pero i want to clarify na its just a word and we didn t meant it im so sorry , god knows how i feel right now , nung inistalk ko kayo pero sabi ko nga ok lang un .",42.5,0.9,9.0,True,True
"If PBB thought na matatapos nalang agad issue with TJ , nagkamali sila kasi kada araw may ginagawa siya na kabbwisitan talaga ng lahat . Pretending to be a kuya pero in reality meddli lang sa buhay ng iba .","if pbb thought na matatapos nalang agad issue with tj , nagkamali sila kasi kada araw may ginagawa siya na kabbwisitan talaga ng lahat . to be a kuya pero in reality meddling lang sa buhay ng iba .",36.5,0.9,9.0,True,True
"Mapapanood din sa ating Official Facebook Page ( facebook.com/sadpp1986 ) at Youtube ( invidious.tiekoetter.com/channel/UCnnFIDO … ) ang mga misa ito . Alinsunod dito , 50 % o 150 katao na may edad 16 hanggang 64 years old lamang ang maaaring makapasok sa loob ng ating simbahan bawat misa .","mapapanood din sa ating official facebook page ( at youtube ( ang mga misang ito . alinsunod dito , 50 o 150 katao na may edad 16 hanggang 64 years old lamang ang maaaring makapasok sa loob ng ating simbahan bawat misa .",39.2,0.9,9.0,True,True
Paging Mike Navallo .. Di ba pinapalabas pa ng tima na to na bias ka at di mo daw kinuha side nya dati during nung hearing sa franchise .. Anong nangyare .. ?,paging mike navallo .. di ba pinapalabas pa ng timang na to na bias ka at di mo daw kinuha side nya dati during nung hearing sa franchise .. anong nangyare .. ?,34.4,1.0,9.0,True,True
"If PBB thought na matatapos nalang agad issue with TJ , nagkamali sila kasi kada araw may ginagawa siya na kabbwisitan talaga ng lahat . Pretending to be a kuya pero in reality meddling lang sa buhay ng iba .","if pbb thought na matatapos nalang agad issue with tj , nagkamali sila kasi kada araw may ginagawa siya na kabbwisitan talaga ng lahat . to be a kuya pero in reality meddling lang sa buhay ng iba .",36.5,0.9,9.0,False,True
""" Musta naman panliligaw mo kay Resi , anak ? "" Tano ng nanay ni Baekhyun . "" Ayos naman po , tita . Di naman po ako masyadong pinapahirapan ni Resi . Pero tita ang tigas ng ulo talaga ng anak niyo po . Pag may overtime sila laging nagpapalipas ng hapunan . ""","musta naman panliligaw mo kay resi , anak ? tanong ng nanay ni baekhyun . ayos naman po , tita . di naman po ako masyadong pinapahirapan ni resi . pero tita ang tigas ng ulo talaga ng anak niyo po . pag may overtime sila laging nagpapalipas ng hapunan .",42.25,0.9,9.5,True,True
Feeli ko talaga si Chang Yoon ang stalker . Baka naiinis na sya sa kakulitan ni Rocky ... Char lang ! ! ! 😂 😂 😂 Jusmeyo ... pinapasakit lalo ng FMIYC ang ulo ko 🙃 🙃 🙃,feeling ko talaga si chang yoon ang stalker . baka naiinis na siya sa kakulitan ni rocky . char lang ! jusmeyo . pinapasakit lalo ng fmiyc ang ulo ko .,37.15,0.9,9.5,True,True
PERO TBH FRIENDS KAMI NI SUNNY IRL ACTIVE LANG TALAGA KAMI MASYADO DITO SA TWTR DI KAMI NAG UUSAP SA MESSENGER HAHAHAHAHAHA,pero tbh friends kami ni sunny irl active lang talaga kami masyado dito sa twtr di kami nag uusap sa messenger hahahahahaha .,32.35,0.9,9.5,False,True
Bakit sa tuwing may sasabihin ako na nasa isip ko naka defense mode ka palagi . Di ba pwedeng sinasabi ko lang nasa isip ko kasi sasabog na ako kung wala akong mapag sasabihan ? ?,bakit sa tuwing may sasabihin ako na nasa isip ko naka defense mode ka palagi . di ba pwedeng sinasabi ko lang nasa isip ko kasi sasabog na ako kung wala akong mapag sasabihan ?,36.55,0.9,9.5,False,True
"Wala ba talagang second name si Achilles ? ? ? Parang ang sarap siguro pakinggan kung meron pero kung wala talaga , kingina mo Leona ang tipid mo magpangalan","wala ba talagang second name si achilles ? parang ang sarap siguro pakinggan kung meron pero kung wala talaga , kingina mo leona ang tipid mo magpangalan .",34.45,0.9,9.5,False,True
"Dutertads talaga mga Yellowtae , tae na nga lugaw pa ... nasuportahan nyo na nga ilqng dekada ng LP at Aquino di kayo nadala ... yung marami nagawa ayaw nyo , kikitid ng idip nyo ...","dutertads talaga mga yellowtae , tae na nga lugaw nyo na nga ilqng dekada ng lp at aquino di kayo marami nagawa ayaw nyo , kikitid ng idip nyo .",36.55,0.9,9.5,False,True
Bakit nandito pa ang mga ungas na rappler ? Di ba kinansela na ng SEC ang lisensya nyo dahil mga fakenewsmaker kayo ? Layas na kayo ? Hindi namin kailangan ang media na bias kaya nga kulong mga kasamahan ninyo dahil sa fakenews na balita ninyo ! Layas ! Pweee !,bakit nandito pa ang mga ungas na rappler ? di ba kinansela na ng sec ang lisensya nyo dahil mga fakenewsmaker kayo ? layas na kayo ? hindi namin kailangan ang media na bias kaya nga kulong mga kasamahan ninyo dahil sa fakenews na balita ninyo ! layas ! pweee !,41.05,0.9,9.5,False,True
"Dutertads talaga mga Yellowtae , tae na nga lugaw pa ... nasuportahan nyo na nga ilq dekada ng LP at Aquino di kayo nadala ... yung marami nagawa ayaw nyo , kikitid ng idip nyo ...","dutertads talaga mga yellowtae , tae na nga lugaw nyo na nga ilqng dekada ng lp at aquino di kayo marami nagawa ayaw nyo , kikitid ng idip nyo .",36.55,0.9,9.5,True,True
Feeling ko talaga si Chang Yoon ang stalker . Baka naiinis na sya sa kakulitan ni Rocky ... Char lang ! ! ! 😂 😂 😂 Jusmeyo ... pinapasakit lalo ng FMIYC ang ulo ko 🙃 🙃 🙃,feeling ko talaga si chang yoon ang stalker . baka naiinis na siya sa kakulitan ni rocky . char lang ! jusmeyo . pinapasakit lalo ng fmiyc ang ulo ko .,37.15,0.9,9.5,False,True
"Kahit gustong ipagdamot ni Justin si Sebby , alam niyang may karapatan din talaga si Ken . "" Please , Ken ... I don t want my son to suffer the way I do . Just let us go , "" Justin pleaded with tears in his eyes . It hurts Ken more than anything but he cannot lose his only strength .","kahit gustong ipagdamot ni justin si sebby , alam niyang may karapatan din talaga si ken . please , ken . i don t want my son to suffer the way i do . just let us go , justin pleaded with tears in his eyes . it hurts ken more than anything but he cannot lose his only strength .",44.65,0.8,9.5,False,True
"If I were a multimillionaire , I d fund , help , and defend this guy at all cost . Mga OGAG talaga ang nasa PATAFA for doing this to our athletes . You could ve settled this privately . Pero you want to fill your pockets first and demoralize EJ ,  di ba ?","if i were a multimillionaire , i d fund , help , and defend this guy at all cost . mga ogag talaga ang nasa patafa for doing this to our athletes . you could ve settled this privately . pero you want to fill your pockets first and demoralize ej ,   di ba ?",42.25,0.9,9.5,False,True
"Doon nag start na buong buo na ang isip ko that I will root for an endgame . But of course , kung hindi man mangyari , okay lang . then they had closure . Nung nakita kong hindi na masyado sumisigaw si Marem kapag kausap si achilles , sobrnag saya ko . Naiyak na naman ako .","doon nag start na buong buo na ang isip ko that i will root for an endgame . but of course , kung hindi man mangyari , okay lang . then they had closure . nung nakita kong hindi na masyado sumisigaw si marem kapag kausap si achilles , sobrnag saya ko . naiyak na naman ako .",43.15,0.9,9.5,False,True
"Nag research kaba ? Hindi , kase makakuda ka e.he gave face shields , face mask , at ibang kailangan ng mga frontliners , hindi lng isang hospital yan , even in visayas and mindanao . Nakaw ? Do you have evidence ? Ilang korte nb ang isinampa sknila ? May napatunayan ba ?","nag research kaba ? hindi , kase makakuda ka gave face shields , face mask , at ibang kailangan ng mga , hindi lng isang hospital yan , even in visayas and mindanao . nakaw ? do you have evidence ? ilang korte nb ang isinampa sknila ? may napatunayan ba ?",41.95,1.0,9.5,False,True
Alam mo kailangan din kasi natin minsan ang magpakabato para di taU abusohin lalo na pag subra taUng lambot 😌 😌 😌 naranasan ko na yan kasi 😌 😌 😌 tas minsan sa subrang bait natin madalas inaabuso 😌 😌 kaya ayaw ko ng mangyari pa yon ulit 😌 😌,alam mo kailangan din kasi natin minsan ang magpakabato para di tau abusohin lalo na pag subra taung lambot naranasan ko na yan kasi tas minsan sa subrang bait natin madalas inaabuso kaya ayaw ko ng mangyari pa yon ulit .,40.75,0.9,9.5,False,True
"Ay di ba ikaw nagkakapeee ? Masarap ang kape , Magui . Ito na ang sign para uminom ka . Hays . 😌 ✨","ay di ba ikaw nagkakapeee ? masarap ang kape , magui . ito na ang sign para uminom ka . hays .",32.95,1.0,9.5,False,True
Alam mo kailangan din kasi natin minsan ang magpakabato para di taU abusohin lalo na pag subra taU lambot 😌 😌 😌 naranasan ko na yan kasi 😌 😌 😌 tas minsan sa subrang bait natin madalas inaabuso 😌 😌 kaya ayaw ko ng mangyari pa yon ulit 😌 😌,alam mo kailangan din kasi natin minsan ang magpakabato para di tau abusohin lalo na pag subra taung lambot naranasan ko na yan kasi tas minsan sa subrang bait natin madalas inaabuso kaya ayaw ko ng mangyari pa yon ulit .,40.75,0.9,9.5,True,True
Kinuha naman niya yung isang mug na andun na may lamang hot choco at ibinigay niya kay Kyungsoo . “ Eto sayo . Swiss Miss with coffee and cream to make you calmer . ” Napatingin naman si Kyungsoo kay Chanyeol at bahagya namang lumambot ang mga titig niya habang bahagyang napanguso .,kinuha naman niya yung isang mug na andun na may lamang hot choco at ibinigay niya kay kyungsoo . eto sayo . swiss miss with coffee and cream to make you calmer . napatingin naman si kyungsoo kay chanyeol at bahagya namang lumambot ang mga titig niya habang bahagyang napanguso .,41.65,0.9,9.5,False,True
pinanood ko ulit bung butter performance nila sa AMAs tapos ayun ult ko si Jungkook pero kapag onstage talaga ang lakas ng hatak ng rapline nakakabaliw,pinanood ko ulit bung butter performance nila sa amas tapos ayun ult ko si jungkook pero kapag onstage talaga ang lakas ng hatak ng rapline nakakabaliw .,33.55,0.9,9.5,False,True
""" Musta naman panliligaw mo kay Resi , anak ? "" Tanong ng nanay ni Baekhyun . "" Ayos naman po , tita . Di naman po ako masyadong pinapahirapan ni Resi . Pero tita ang tigas ng ulo talaga ng anak niyo po . Pag may overtime sila laging nagpapalipas ng hapunan . ""","musta naman panliligaw mo kay resi , anak ? tanong ng nanay ni baekhyun . ayos naman po , tita . di naman po ako masyadong pinapahirapan ni resi . pero tita ang tigas ng ulo talaga ng anak niyo po . pag may overtime sila laging nagpapalipas ng hapunan .",42.25,0.9,9.5,False,True
"/commercial/ sabog ako dun sa tweet ni resi di ko alam bat ko na type "" yung mata "" . iniisip ko bat ko tinype yun ૮( ꒦ ິཅ ꒦ ິ)ა sensya na kayo ( ･ᴗ･̥̥̥ )",commercial sabog ako dun sa tweet ni resi di ko alam bat ko na type yung mata . iniisip ko bat ko tinype yun   sensya na kayo .,37.15,0.9,9.5,False,True
Congrats po former Senator Ferdinand Marcos Jr . sa pagiging negative . Kaso bakit parang wala sa Ususan Taguig yung St . Luke  s Medical Center or baka di lang nadetect ni Google ? Charot !,congrats po former senator ferdinand marcos jr . sa pagiging negative . kaso bakit parang wala sa ususan taguig yung st . luke  s medical center or baka di lang nadetect ni google ? charot !,36.55,0.9,9.5,False,True
"You forgot these , lutang ; idiot ; inpiration is druglord ; brother is druglord ; Diretso sa personal account ang mga budget which is forbidden ; Corrupt ; mang mang ; Goal : just to destroy Marcos family ; a member of Liberal Party na mga tongo corrupters ; Leni is the Cory 2.0;scammer","you forgot these , lutang ; idiot ; inpiration is druglord ; brother is druglord ; diretso sa personal account ang mga budget which is forbidden ; corrupt ; mang mang ; goal : just to destroy marcos family ; a member of liberal party na mga tongong corrupters ; leni is the cory to.0;scammer .",42.25,0.9,9.5,True,True
"You forgot these , luta ; idiot ; inpiration is druglord ; brother is druglord ; Diretso sa personal account ang mga budget which is forbidden ; Corrupt ; mang mang ; Goal : just to destroy Marcos family ; a member of Liberal Party na mga tongong corrupters ; Leni is the Cory 2.0;scammer","you forgot these , lutang ; idiot ; inpiration is druglord ; brother is druglord ; diretso sa personal account ang mga budget which is forbidden ; corrupt ; mang mang ; goal : just to destroy marcos family ; a member of liberal party na mga tongong corrupters ; leni is the cory to.0;scammer .",42.25,0.9,9.5,True,True
"You forgot these , lutang ; idiot ; inpiration is druglord ; brother is druglord ; Diretso sa personal account ang mga budget which is forbidden ; Corrupt ; mang mang ; Goal : just to destroy Marcos family ; a member of Liberal Party na mga tongong corrupters ; Leni is the Cory 2.0;scammer","you forgot these , lutang ; idiot ; inpiration is druglord ; brother is druglord ; diretso sa personal account ang mga budget which is forbidden ; corrupt ; mang mang ; goal : just to destroy marcos family ; a member of liberal party na mga tongong corrupters ; leni is the cory to.0;scammer .",42.25,0.9,9.5,False,True
"Napabaling naman ang tingin ni Sehun dito at hiya naman siyang napangiti . "" Responsibilidad ko po yun , tita . Kaakibat po ng pagmamahal ko sa kanya ang pag - alaga sa kanya . "" "" Tama talaga pakiramdam ko sayo nung una kitang nakita sa palengke . Sabi na mabuti kang bata . ""","napabaling naman ang tingin ni sehun dito at hiya naman siyang napangiti . responsibilidad ko po yun , tita . kaakibat po ng pagmamahal ko sa kanya ang pag - alaga sa kanya . tama talaga pakiramdam ko sayo nung una kitang nakita sa palengke . sabi na mabuti kang bata .",42.55,0.9,9.5,False,True
pati pampapatulog ko naka shuffle yga so sa spotify nasasabihan ako baliw matutulog nanga ang hype ng mga kanta bat daw yun pinapatugtug ahahahaaha,pati pampapatulog ko naka shuffle yga song sa spotify nasasabihan ako baliw matutulog nanga ang hype ng mga kanta bat daw yun pinapatugtug ahahahaaha .,32.95,0.9,9.5,True,True
"Lol naalala ko tuloy yung guest si sandro sa isang zoom meeti with ChED ata yun . Di ba usually may nagpipicture for docu after , yung kanya ata wala naipagmalaki for pubmat ang mga marcos kasi naka # MarcosMagnanakaw yung profiles ng mga audience hahaha","laugh out loud naalala ko tuloy yung guest si sandro sa isang zoom meeting with ched ata yun . di ba usually may nagpipicture for docu after , yung kanya ata wala naipagmalaki for pubmat ang mga marcos kasi naka yung profiles ng mga audience hahaha .",39.55,0.9,9.5,True,True
"Lol naalala ko tuloy yung guest si sandro sa isang zoom meeting with ChED ata yun . Di ba usually may nagpipicture for docu after , yung kanya ata wala naipagmalaki for pubmat ang mga marcos kasi naka # MarcosMagnanakaw yung profiles ng mga audience hahaha","laugh out loud naalala ko tuloy yung guest si sandro sa isang zoom meeting with ched ata yun . di ba usually may nagpipicture for docu after , yung kanya ata wala naipagmalaki for pubmat ang mga marcos kasi naka yung profiles ng mga audience hahaha .",39.55,0.9,9.5,False,True
"Tapos goosebumps talaga sa Simula . Noong lumuhod si Marem . Shet , nagawa ko na rin yon sa lalake noon eh . Begging and asking WHY . Yung , mataas naman pride namin pero pareho naming binababa para sa lalake . Funny noh ?","tapos goosebumps talaga sa simula . noong lumuhod si marem . shet , nagawa ko na rin yon sa lalake noon eh . begging and asking why . yung , mataas naman pride namin pero pareho naming binababa para sa lalake . funny noh ?",39.25,0.9,9.5,False,True
pati pampapatulog ko naka shuffle yga song sa spotify nasasabihan ako baliw matutulog nanga ang hype ng mga kanta bat daw yun pinapatugtug ahahahaaha,pati pampapatulog ko naka shuffle yga song sa spotify nasasabihan ako baliw matutulog nanga ang hype ng mga kanta bat daw yun pinapatugtug ahahahaaha .,32.95,0.9,9.5,False,True
"Napabaling naman ang tingin ni Sehun dito at hiya naman siyang napangiti . "" Responsibilidad ko po yun , tita . Kaakibat po ng pagmamahal ko sa kanya ang pag - alaga sa kanya . "" "" Tama talaga pakiramdam ko sayo nung una kita nakita sa palengke . Sabi na mabuti kang bata . ""","napabaling naman ang tingin ni sehun dito at hiya naman siyang napangiti . responsibilidad ko po yun , tita . kaakibat po ng pagmamahal ko sa kanya ang pag - alaga sa kanya . tama talaga pakiramdam ko sayo nung una kitang nakita sa palengke . sabi na mabuti kang bata .",42.55,0.9,9.5,True,True
"Sa interview na yan , lahat ng binta n yo sa mga marcos na walang basehan , malalamn n yo ang kasagutan . Syempre sasabhin n yo , kasinungalingan yan , kase utak dilawan kayo 😅 kya hindi n yo panoorin , pero kung open minded ka , at naghahanap ng kasagutan sa mga pangyayari noon .","sa interview na yan , lahat ng bintang n yo sa mga marcos na walang basehan , malalamn n yo ang kasagutan . syempre sasabhin n yo , kasinungalingan yan , kase utak dilawan kayo kya hindi n yo panoorin , pero kung open minded ka , at naghahanap ng kasagutan sa mga pangyayari noon .",42.85,0.9,9.5,True,True
Di ko na tuloy alam kung gusto pa ba ni Anji yung ginagawa niya . Kung totoo ba niyang naeexpress yung sarili niya . O sumusunod nalang siya sa gusto ng housemates na gawin niya . Hindi natin alam eh . Kasi takot siya mahusgahan . Kaya pls lang . Hayaan niyo siya matuto na siya lang .,di ko na tuloy alam kung gusto pa ba ni anji yung ginagawa niya . kung totoo ba niyang naeexpress yung sarili niya . o sumusunod nalang siya sa gusto ng housemates na gawin niya . hindi natin alam eh . kasi takot siya mahusgahan . kaya please lang . hayaan niyo siya matuto na siya lang .,43.15,0.9,9.5,False,True
"When I worked at the factories , I was ambidextrous . But now I m having a hard time teaching my left hand to use the mouse . Mejo masakit na kasi sa right hand eh . Pagpapasa - pasahin ko sana left and right ang mouse . . Parang ako . Pinagpapasapasahan dahil walang nagmamahal . # Char","when i worked at the factories , i was ambidextrous . but now i m having a hard time teaching my left hand to use the mouse . mejo masakit na kasi sa right hand eh . pagpapasa - pasahin ko sana left and right ang mouse .. parang ako . pinagpapasapasahan dahil walang nagmamahal .",43.45,0.9,9.5,False,True
"Sa interview na yan , lahat ng bintang n yo sa mga marcos na walang basehan , malalamn n yo ang kasagutan . Syempre sasabhin n yo , kasinungalingan yan , kase utak dilawan kayo 😅 kya hindi n yo panoorin , pero kung open minded ka , at naghahanap ng kasagutan sa mga pangyayari noon .","sa interview na yan , lahat ng bintang n yo sa mga marcos na walang basehan , malalamn n yo ang kasagutan . syempre sasabhin n yo , kasinungalingan yan , kase utak dilawan kayo kya hindi n yo panoorin , pero kung open minded ka , at naghahanap ng kasagutan sa mga pangyayari noon .",42.85,0.9,9.5,False,True
Congrats po former Senator Ferdinand Marcos Jr . sa pagigi negative . Kaso bakit parang wala sa Ususan Taguig yung St . Luke  s Medical Center or baka di lang nadetect ni Google ? Charot !,congrats po former senator ferdinand marcos jr . sa pagiging negative . kaso bakit parang wala sa ususan taguig yung st . luke  s medical center or baka di lang nadetect ni google ? charot !,36.55,0.9,9.5,True,True
"Nalilimutan ko manood ng New World ... di kasi pinapaalala ng @Netflix_PH , di ba no ? 🤪","nalilimutan ko manood ng new kasi pinapaalala ng , di ba no ?",34.4,0.9,10.0,False,True
"diba kaloka sila eh , lakas ng loob talaga MYGHAD yung tatay pa ni jiun nakawitness di mo tuloy alam kung kakabahan ka ba o kikiligin panira yung tatay at bgm sa mood eh 🤣 🤣 🤣","diba kaloka sila eh , lakas ng loob talaga myghad yung tatay pa ni jiun nakawitness di mo tuloy alam kung kakabahan ka ba o kikiligin panira yung tatay at bgm sa mood eh .",38.1,0.9,10.0,False,True
"Hayaan mo ko maging masaya dahil kapag kayo masaya kayo , masaya ko para sa inyo . Wag puro pang gagalaiti sa katawan , naiinggit ka ba ? Siguro naman hindi dami dami mong pera eh . Wag ganon wag epal . Try mo masaya yun yung manahim at wag mag reac sa sarili mong post 😂","hayaan mo ko maging masaya dahil kapag kayo masaya kayo , masaya ko para sa inyo . wag puro pang gagalaiti sa katawan , naiinggit ka ba ? siguro naman hindi dami dami mong pera eh . wag ganon wag epal . try mo masaya yun yung manahim at wag mag reac sa sarili mong post .",44.1,0.9,10.0,False,True
"Ken doesn t know what to say . Hinayaan na lang niya si Justin na magsalita at ilabas ang nasa dibdib niya . "" Kung ako lang , kaya kong tiisin   yung sakit eh pero kahinaan ko ang anak ko . K - Kung nakita mo lang siya kanina , Ken ... s - sobra siyang nasaktan . Mahal na mahal ka niya eh . ""","ken doesn t know what to say . hinayaan na lang niya si justin na magsalita at ilabas ang nasa dibdib niya . kung ako lang , kaya kong tiisin   yung sakit eh pero kahinaan ko ang anak ko . k - kung nakita mo lang siya kanina , ken . s - sobra siyang nasaktan . mahal na mahal ka niya eh .",46.8,0.9,10.0,False,True
"Gilbert , binabayaran pa rin natin yang kinulimbat until 2025 . Ang laki ng inutang ng mga Marcos sa sambayanan ha , tapos hindi nila ibabalik ? Aba sinuswerte .","gilbert , binabayaran pa rin natin yang kinulimbat until 2025 . ang laki ng inutang ng mga marcos sa sambayanan ha , tapos hindi nila ibabalik ? aba sinuswerte .",36.0,0.9,10.0,False,True
Gawain ng immatured at adik yan gaya ng amo mo . Mahuhuli din ang gumawa non tapos sasabihin hiniram ang celpon o na hack ang account . Familiar ? Panay bbm supporters di ba ? Pikit .,gawain ng immatured at adik yan gaya ng amo mo . mahuhuli din ang gumawa non tapos sasabihin hiniram ang celpon o na hack ang account . familiar ? panay bbm supporters di ba ? pikit .,38.1,0.9,10.0,False,True
Yes naalala ko to . Yun nga dahil may immunity ang bigateam di na ulit na nominate ni Sam si TJ . It might have prospered talaga knowing na may idea na si baccla sa meddling issues ni hotdog .,yes naalala ko to . yun nga dahil may immunity ang bigateam di na ulit na nominate ni sam si tj . it might have prospered talaga knowing na may idea na si baccla sa meddling issues ni hotdog .,39.0,0.9,10.0,False,True
